Package Name,Reviewer name,Review,Rating
com.outofthebit.dots,Travis,If you are looking for the classic dots game to play with your kids in a restaurant while waiting for food this is it!,5
com.outofthebit.dots,Tulsi Prajapati,best dot and boxes ever,5
com.outofthebit.dots,D.Marie Medlin,Hate it. The bot is a cheater and it's hard to win. I'm uninstalling it.,1
com.outofthebit.dots,Hanging Out,This is a great app because you can play it just on your phone with one or two people or you can play online with a friend on two different phones,5
com.outofthebit.dots,Ima Caroot,Bots moderate the game so they aleays win,1
com.outofthebit.dots,Marty Cross,Controls suck on this game! I'll say 40% of the moves I have the app messes them up causing me to lose the match!,1
com.outofthebit.dots,Justin Stockard,As a game it's good. The ads are a bit much.,3
com.outofthebit.dots,Jackie Long,Brilliant,5
com.outofthebit.dots,JP,Its a good set up for the game... I wish you could change the grid size and online gameplay has never worked,3
com.outofthebit.dots,Charlie Glück,"husband has an apple u have an android, so we cant play together over the phone.",1
com.outofthebit.dots,Varela04 Boy04,Perfect,5
com.outofthebit.dots,Tripzy,I find this app super fun and I love it so much I won't give u any spoilers but....I RECOMMEND,5
com.outofthebit.dots,Shayan Neherali,Ad generator,1
com.outofthebit.dots,Sundar Gautam,Love one,5
com.outofthebit.dots,peter long,Great game enjoying,5
com.outofthebit.dots,Anna Quigley,Good,3
com.outofthebit.dots,Momin Abdulkareem Zaib,i like this game i won 2000 times to play this game there is no ads there thank you for all of please take care of your self bye bye stay safe 🤗,5
com.outofthebit.dots,Aditya Kant,Old memories.. schooldays timepass,5
com.outofthebit.dots,MD Zaid,Online Multiplayer mode doesn't works. I have given 2 stars just for their honesty that they declared that want to use my data and gaved option to deny.,2
com.outofthebit.dots,Sharad Gupta,"Online never works and please fix it And please do add Private table mode where we can create and join the table online by sending codes. I would like to request one feature to play more than 2 players. Addictive game, Best game to spend fun time with family and friends. Nice Game...Thank you to all Developer team",3
com.outofthebit.dots,Laxmi Gupta,Need an option to play with more than 2 players in same Round with different colors to identify the appropriate person turn (For both Online & Offline) Thanks developer team! Addictive game.,4
com.outofthebit.dots,Shanay Muller,Love this,5
com.outofthebit.dots,Baran Riasati,Wou,5
com.outofthebit.dots,Faiza Noor,A very joyous game👀⚽⚾💕,5
com.outofthebit.dots,Dajh,Dot . Box [] Dots and Boxes,5
com.outofthebit.dots,Forge,Good game :),4
com.outofthebit.dots,Hoorain Shafiq,Best game,5
com.outofthebit.dots,Umaima Rizwan,😍😍,5
com.outofthebit.dots,Caleb Wilson,"Just like the game I played with grandma during church. Good ol' classic low stress two player, lots of fun!",5
com.outofthebit.dots,Kennan Varelman,Good game,5
com.outofthebit.dots,You are correct I am wrong because I say,"Everything in the game is good except the fact that the online mode never works. I wanted this game mainly for online multiplayer. Everytime I click on online button, it buffers for 2 second and comes back to single player screen against computer. P.s. - I have latest version of google play games installed.",2
com.outofthebit.dots,ananya nirmala,Very nice 👌,4
com.outofthebit.dots,JoPat Family,Awsome,5
com.outofthebit.dots,Sandra Carrizales,Awesome sauce,5
com.outofthebit.dots,Estela Naranjo,Loved it,5
com.outofthebit.dots,Abhishek Kumar,It stopped working after the update,1
com.outofthebit.dots,Bolo Williams,Love dis game so fun,5
com.outofthebit.dots,Tom Tom pom pom,Fun,5
com.outofthebit.dots,Veritas Nil,"played this in the car with my sisters, a fun little time waster. It's very strategy based especially if your facing the bot on medium or hard. I do wish they had the option of having more then 2 players, and that you could change the grid size.",4
com.outofthebit.dots,Mehak Gupta,kinda boring when u beat the highest level,2
com.outofthebit.dots,Thomas Liu,"Good game.However, the AI of the ""hard level"" is still too weak.",4
com.outofthebit.dots,Tech Nique,Cool,5
com.outofthebit.dots,Jitesh Upadhyay,This game is the most useless game and it is so rubbish that I miss itching dogs,1
com.outofthebit.dots,Molly France,卂山丂ㄖ爪乇 ᘜ卂爪乇 匚卂几ㄒ 丂ㄒㄖ卩 卩ㄥ卂ㄚ|几ᘜ |ㄒ,5
com.outofthebit.dots,EllisBoysRHere _yt,Very fun game and I recommend it. It will help you think in different ways and learn new strategies. I highly recommend it. Thanks for making the game!,5
com.outofthebit.dots,alpha_demon .474,Very good but online doesn't work please fix,4
com.outofthebit.dots,A.S Tailer,Addictive game,5
com.outofthebit.dots,Aditya Singh,One of best dots and boxes I played,5
com.outofthebit.dots,Justin Joseph,There needs to be an option to increase the grid size. Also more than 2 players should be able to play!,3
com.outofthebit.dots,A Google user,I am on the 43rd rank I am doing better than I thought I ever would of done,5
com.outofthebit.dots,Leave me be,This game helps with people with mental health,5
com.outofthebit.dots,Rehana Aziz,It's a nice game 👍 I like it 😊 we can play multiple times when we are bored so it's most likely to play offline 😂 or when net is not working 🤣🤣🤣😂two players can play at home 😉 cykdjydkyxmgfj fsjfzjgzjtdk gjzkgxkfsrusjtsjtdktdjt gkftidtidtudtu hkckycjyfj mc Gxgj.gjxxgj kgckygxkxkgkhf kgdkxgkxgkgxkgxgmxkg xkgxkgxkgxkgchkckhcgk kgxktdjgxgkxjd kgdigfjyf ofyhkckgckydky utsjdgdjgsit tkddkgktdk flyfjgxjfshfz kfyditdydit ysutxgxjtxj kgdjgdjgdk gkdktdktd xkgxfjxtjtitdt. Fkyfkg shipping ojcjcgjgdkg,4
com.outofthebit.dots,Max Beddows,GG,5
com.outofthebit.dots,Star Lost,I very much doubt it's online humans.,3
com.outofthebit.dots,Daniel Elango,I am spending a lot of time playing thus game. Simple but fully functional.,5
com.outofthebit.dots,Mustafa Imam,Excellent game,5
com.outofthebit.dots,Rinky Chauke,Stress relief,5
com.outofthebit.dots,Pradeep Kumara,Online playing is not working.,2
com.outofthebit.dots,abiha khan,Its cheater.,1
com.outofthebit.dots,Jibraeil Faraz,Good,5
com.outofthebit.dots,Zeeshan Munir,wonderful game must get,5
com.outofthebit.dots,CoffeeBuddha738,pretty good pretty good pretty good for me,5
com.outofthebit.dots,Peyton Random,so souch fun,5
com.outofthebit.dots,Steven Lasley,ccc,5
com.outofthebit.dots,princess aaisha,its nice .. interesting :-),4
com.outofthebit.dots,Anna Rodriguez,love it its so fun you should try it you can play solo and online and change color,5
com.outofthebit.dots,Zade Rogers,doesn't work the best unless you are playing with someone else and not the computer but with friends it is a fun way to pass time,3
com.outofthebit.dots,Aika Ahmed,i love this game,4
com.outofthebit.dots,asha,It's great but I'll only give 4 stars because it gets boring.,4
com.outofthebit.dots,Amaya Haleema,good,5
com.outofthebit.dots,junnie _corey,really fun and a fun way to burn time,5
com.outofthebit.dots,Tessa R,Avoid eating dalpuri roti with this app,1
com.outofthebit.dots,Anita Gupta,chi,1
com.outofthebit.dots,Minta Hutchison,"I like this game, however it will not let me sign in online. tried going thru Google play services and nothing!",4
com.outofthebit.dots,Ghost Wolf,It might have been my end but no matter what I did I couldn't connect to online multiplayer. I do have internet. It looked like it was going to load but did nothing. It's decent by itself but more fun with friends.,3
com.outofthebit.dots,Ali Farooq,"love the game but cant play online, im surprised that guys are still unable to fix the issue. i hope you resolve the issue soon",4
com.outofthebit.dots,Ayanna Miller,it was real competitive and fun .,5
com.outofthebit.dots,Mehvish ahem,love it ........ It is amazing,5
com.outofthebit.dots,Ali Mehmood Khan,love games,1
com.outofthebit.dots,Abdelhameed Khalil,great game... Enjoyable and i really love playing it... Keeps brain working 😅,5
com.outofthebit.dots,Nimit Kumar,😊,5
com.outofthebit.dots,vishnu bhai Prajapati,when im to winning the match it do cheating!!!😠😡😡😡😡😠😠 bad game in the world,1
com.outofthebit.dots,Samana Ansari,HelpRamazanHelpmeout...all,5
com.outofthebit.dots,Fifi Ryle,cool,5
com.outofthebit.dots,Akkiraj Nagar,Unable to play online. its not connecting to mu google play. worthless game.,1
com.outofthebit.dots,Rajeshree Nagar,isn't connecting to mu Google Play,1
com.outofthebit.dots,N Noo,It's the greatest mind boggling game I've ever installed ......... I would allow the app to change your colours instead of blue and orange all the time though. other than that ..... I think it's great. WELL DONE,5
com.outofthebit.dots,April McWhirter,Fun time waster,5
com.outofthebit.dots,Lawrence Wright,it's fun.,5
com.outofthebit.dots,Mangz Gene[OCherry],Thrash game. Can't play online. if i had to play offline i can get a better game.,1
com.outofthebit.dots,Rich Croteau,great to play with my granddaughter,5
com.outofthebit.dots,Kasun Aravinda Indrachapa,A best and addictive game for time passing and winning. really I loved it. but there r some bugs on online playing. emd of last year ive notified about it point wise by emailing. and a member of your team replied it kindly. therefor ive waiting for that bug fixing. but after update even didn't open that tab also. so sad. ive to stop playing with AI. its so boring 😴 (looking for a sunshine),1
com.outofthebit.dots,Ramesh Chopra,amazing,5
com.outofthebit.dots,Jeremy Bowen,love it,4
com.outofthebit.dots,Elizabeth Salvador,l love it,5
com.outofthebit.dots,Mark Scott,Good way to kill some time.,5
com.outofthebit.dots,Hetal Ahir,I love this game......,5
com.outofthebit.dots,Pam K,the lines wouldn't go where i taped,2
com.outofthebit.dots,A Google user,"fun game to play, classic. But cannot get to play online. app keeps crashing....",2
com.outofthebit.dots,Tatiana Valere,Awesome game,5
com.outofthebit.dots,Austin Hansen,could not play. crashed constantly,1
com.outofthebit.dots,A Google user,it is really nice game,5
com.outofthebit.dots,Amory Brown,all it does is crash when you try to play with people,2
com.outofthebit.dots,A Google user,nice,5
com.outofthebit.dots,Jeon Jungkook,"this is one of the oldest games I have played in my school life and now when it is on the phone , I loved it ♡♡♡♡",5
com.outofthebit.dots,Kentish Bhaveesh,one star is enough..why you dont consider our move...cheating all long the game..bad experience for me. uninstalling,1
com.outofthebit.dots,Lily Van Aswegen,this game is so fun not to many ads !🤩🤩,5
com.outofthebit.dots,Nabeela Patel,this game is like refreshing your childhood memories👌,5
com.outofthebit.dots,A Google user,my favvv childhood,5
com.outofthebit.dots,Megan Silvius,Fun and entertaining,5
com.outofthebit.dots,A Google user,The best app ever,5
com.outofthebit.dots,Rutik Ghanekar,Amazing Game,5
com.outofthebit.dots,Rusty Lesh,To the people who think the boot is skipping a turn. You get another turn when you make a box. You can also see the previous turn the bot made. Only criticism is I wish it had bigger layout.,5
com.outofthebit.dots,Kelly Covington,Great thinking game!,5
com.outofthebit.dots,Kulswami Cottage Alibag,hard level not well for puzzle.. don't install it..Hated game,5
com.outofthebit.dots,Uzma Shiraz,I love this game ☺🦋,5
com.outofthebit.dots,luis rodrigues,Cheating game,1
com.outofthebit.dots,A Google user,I want to play,5
com.outofthebit.dots,A Google user,Loo,5
com.outofthebit.dots,Faraz Khan,yar ya kya buck Chodi hy 🖕🖕🖕🖕🖕,1
com.outofthebit.dots,Natasja Oosthuizen,My fav game as a kid and now as a grownup i can play against a computer without feeling silly to ask a friend,5
com.outofthebit.dots,Ummehani Madarwala,in the setting the hard did much chetin i dislike this game,1
com.outofthebit.dots,Aajveer Kandola,It us dun against your competitors,5
com.outofthebit.dots,kejal shah,Its very nice,4
com.outofthebit.dots,Debbie Counsell,Simple to play great with a friend. Nice graphics 😊,5
com.outofthebit.dots,adnan shahid,Poor graphics and control,1
com.outofthebit.dots,Kaveh Moghimbeigi,"Just started using it, but already like it very much! Really like the ""dots and boxes"" game we played back in school with pen and paper 😉",5
com.outofthebit.dots,A Google user,Great game,5
com.outofthebit.dots,A Google user,Wow,5
com.outofthebit.dots,A Google user,I love this game,5
com.outofthebit.dots,Khushi Agarwal,It is amazing,5
com.outofthebit.dots,Nancy Fosberg,"It's okay, but app lets the AI skip adding a line if it sets up a square for the human, but I can't find any way for the human to skip.",3
com.outofthebit.dots,A Google user,Nice,3
com.outofthebit.dots,Preeti Jain,Thes game is so best and inteleget,5
com.outofthebit.dots,A Google user,For time pass this game is very enormous.....,5
com.outofthebit.dots,SanjaY Dutta,Worst app don't waste your time,1
com.outofthebit.dots,Sylvia Lappin,It's relaxing.,5
com.outofthebit.dots,Jaya Prakash,Addictive game,4
com.outofthebit.dots,raje r,Good,4
com.outofthebit.dots,A Google user,It is to interesting,5
com.outofthebit.dots,Marleine,Love the simplicity. Played this game many many times on paper in high school. Would love to have a bigger field (can be free play without achievements),5
com.outofthebit.dots,Bhavika Sangwan,Nice,5
com.outofthebit.dots,panda girl,I hate time because I can't download the game,1
com.outofthebit.dots,R.U.P. MAKEOVER,Great time killer,5
com.outofthebit.dots,Rajendra Bhosale,Nice game lovely game,5
com.outofthebit.dots,A Google user,Better!,3
com.outofthebit.dots,A Google user,I think it is a good time pass,4
com.outofthebit.dots,A Google user,Badia,5
com.outofthebit.dots,ABDUL SIKARY,nice,5
com.outofthebit.dots,OwlFam,Bots are rigged on medium and hard mode if they have nowhere to put it without me gettimg a new box the skip their turn. Also it never lets me go first on both of them. Dont install find something better,1
com.outofthebit.dots,PANTHER EVIL,Its very competitive game and also the graphics and the sound effects are good,5
com.outofthebit.dots,Travis Worthington,It is the best game ever,5
com.outofthebit.dots,Goutham R,👎👎👎👎 nothing waste of time coz it cheats,1
com.outofthebit.dots,Megan Forest,The controls aren't that great but I know it's a good game it's just that the controls are hard and fiddley and confusing,3
com.outofthebit.dots,Darrell Hite,"I would give a higher rating if the add sound was controlled by a setting. It is frustrating when I have the game sound turned off, the ads still have sound.",3
com.outofthebit.dots,René Groenewald,Ita cool,4
com.outofthebit.dots,A Google user,"It's kind of hard to control, but I like it.",4
com.outofthebit.dots,A Google user,Very good,5
com.outofthebit.dots,Siddaroodha Y,Waisted Data,1
com.outofthebit.dots,A Google user,Fab,5
com.outofthebit.dots,May Fernandes,Awesome,5
com.outofthebit.dots,Ifebori Richard Olaleye,"Love the game, lost most games at first, then I realized it's not about who gets the first boxes. It's not about the now, it's always about the end. This game is amazing.",5
com.outofthebit.dots,A Google user,I wine this game,5
com.outofthebit.dots,A Google user,It's fun to play with your friends and by yourself,5
com.outofthebit.dots,Ann Giuliani,"Fast moving, love it! Just like when i was a kid",5
com.outofthebit.dots,A Google user,It so fun,5
com.outofthebit.dots,A Google user,Sucks,1
com.outofthebit.dots,rav3two,"Needs a bigger field imo but overall its a great game, also the game does 
not ""cheat"" in anyway I got all achievements except the ones for 100+ games 
so u can learn to play it expert level on your own in less than 100 games",4
com.outofthebit.dots,Rahul Chowdhury,Crashes when I try to play online,1
com.outofthebit.dots,A Google user,"Very interesting indeed it has different colours and choices. Loved it B-) 
B-) :-) :-)",5
com.outofthebit.dots,sara jawahar,They r cheating in the level difficult,2
com.outofthebit.dots,JH,"It's amazing. Keep it up. And as for the people say the computer cheats 
learn how to play cause I have beaten the computer 20 times on HARD MODE.",5
com.outofthebit.dots,abhijit das,Game freezes whenever the online mode is being clicked,1
com.outofthebit.dots,Saad A. Shamsi,Reminding of my childhood,5
com.outofthebit.dots,A Google user,i love the game it is so fun,5
com.outofthebit.dots,menca mishra,Loved it ♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️,5
com.outofthebit.dots,Abigayle Jayme,I love it,5
com.outofthebit.dots,Mallika Sri G,Wonderful,5
com.outofthebit.dots,Paige Kohlhoff,Never let you win in hard mode and the thing cheats this game is awful,1
com.outofthebit.dots,Thomas Teasdale,The online gameplay doesn't work. Uninstalled as that is what i wanted.,2
com.outofthebit.dots,A Google user,Love this game since childhood. Great to have it on my mobile.,5
com.outofthebit.dots,Rajat Jain,Auto player cheats alot...alot means alooooooooot,1
com.outofthebit.dots,A,Crashes when I try to play online,2
com.outofthebit.dots,Aarudra Ramanan,It is really fun and challenging,5
com.outofthebit.dots,A Google user,Love it,5
com.outofthebit.dots,Ashraf Komath,"Stupid Game..... I Hated it ....only for babies ..... SHADOW FIGHT 
RULES!!!!!",1
com.outofthebit.dots,Dhanashree Patil,It always cheets,1
com.outofthebit.dots,NANDITHA KARIAPPA,Gosh I Loved it,5
com.outofthebit.dots,shripal mehta,"Facing problem while attempting to play Online. Local play is awesome, but 
app CRASHES when i connect to play online.",2
com.outofthebit.dots,Nandhana Ramkumar,My 5 stars only for Difficulty: Hard,5
com.outofthebit.dots,kishan patel,I like thise game,3
com.outofthebit.dots,Awais Qarni,This is a lovely game 💝,5
com.outofthebit.dots,abdur Rab,You stupid what the heck you made a stupid game,1
com.outofthebit.dots,A Google user,Ok,4
com.outofthebit.dots,rahul goswami,I always win in this game,5
com.outofthebit.dots,muriel fernandes,The hard level the auto player cheats and that's frustrating 😤,2
com.outofthebit.dots,colleen pretorius,Nice game to get time by,4
com.outofthebit.dots,A Google user,issa great game :),5
com.outofthebit.dots,shadow Strikers,Fix auto match overall great,5
com.outofthebit.dots,A Google user,Its a geart tym pass,5
com.outofthebit.dots,Dwayne Slobodnick,Great strategy game!,5
com.outofthebit.dots,A Google user,CAVEMAN,5
com.outofthebit.dots,sarat1107 adidam,It is easy and simple,5
com.outofthebit.dots,A Google user,Multi player game,1
com.outofthebit.dots,A Google user,"There are so many levels which are so difficult and interesting I like it 
so much.",5
com.outofthebit.dots,Mokhlesur Rahman,Please allow to write players name,5
com.outofthebit.dots,Opcode Void,I love dots and boxes. My main complaint is the AI is simple and easy.,5
com.outofthebit.dots,ALI AHMED,Good game loved it best strategy game,5
com.outofthebit.dots,Krystal Wright,Fun way to pass the time,5
com.outofthebit.dots,A Google user,Spoilt by the number of adverts  rammed into it,2
com.outofthebit.dots,Alaiza Beatrice Gan,Very nice!!,5
com.outofthebit.dots,A Google user,Nice.,5
com.outofthebit.dots,A Google user,It is very interesting game and specially for kids.,5
com.outofthebit.dots,Anas Aftab,I love this game,5
com.outofthebit.dots,Prosper Adeji-Paul,Awesome game. Very addictive.,5
com.outofthebit.dots,Anaya,Fun,5
com.outofthebit.dots,A Google user,this game is cool,5
com.outofthebit.dots,Shipra arora,Bad game,1
com.outofthebit.dots,A Google user,"Would be better if the multiplayer actually worked, but otherwise it's an ok game. Would like to see options to make the game board larger as well.",3
com.outofthebit.dots,A Google user,I LOVE THIS FAME,5
com.outofthebit.dots,A Google user,Dhasu hai game nahi mera phone,5
com.outofthebit.dots,A Google user,Very nice,5
com.outofthebit.dots,Adrian Salazar,It's a good game to pass the time.,4
com.outofthebit.dots,Bianca Berz,Im hooked,5
com.outofthebit.dots,A Google user,It's ok,4
com.outofthebit.dots,chiranjeevi .A. Raju,Super,5
com.outofthebit.dots,islamic official channel,Excellent ed,5
com.outofthebit.dots,gfhg kgtkj,The game is awesome. But it doesn't show my score in global.,5
com.outofthebit.dots,Tricia Carter,Enjoy playing a childhood game. Good nice clear layout and no issues wuth App.,5
com.outofthebit.dots,A Google user,Awesome game,5
com.outofthebit.dots,kodi got boxed,It is the first game that is the best,5
com.outofthebit.dots,Arshad Qazi,V.good,5
com.outofthebit.dots,Sanjay Jain,It is a very nice game,5
com.outofthebit.dots,Malaika Akhtar,Amazing not,5
com.outofthebit.dots,annappatc tc,Superb,5
com.outofthebit.dots,Akshata Petluri,Lovely game!,5
com.outofthebit.dots,Kasim Malik,Nice,5
com.outofthebit.dots,A Google user,This is an amazing game download 👍👍👍👍👍👍👍👍👍,5
com.outofthebit.dots,A Google user,Good,4
com.outofthebit.dots,Sana Kaduji,It's amazing,5
com.outofthebit.dots,Rehab Shawky,There is no competition,1
com.outofthebit.dots,SuperEdna Skits,The game is so slow,2
com.outofthebit.dots,Jeden Sharlow,Like it,3
com.outofthebit.dots,ahmad alobra,Nice,5
com.outofthebit.dots,Serena Sinclair,It's fun,3
com.outofthebit.dots,Alexandra Matos,Really fun and easy to play,5
com.outofthebit.dots,Pavinder Kaur,😘😘😘😘😘best game ever and ever 😉😉😉,5
com.outofthebit.dots,Firas Assaad,Awesome game,5
com.outofthebit.dots,A Google user,Brilliant game online could be better but good to play hard mode,5
com.outofthebit.dots,A Google user,I think it's great and there's alot of colors,5
com.outofthebit.dots,just and stu fongojongavo,It's brilliant if you don't give up easy and don't jump the gun there's nobodyelses fault if you lose at this but your own!!,5
com.outofthebit.dots,Foxoxy,Idiotic game normal bot is nearly undefeatable and multiplayer  isn't a thing download this if you have friends to play on same device,3
com.outofthebit.dots,Roseee,Love it,5
com.outofthebit.dots,Zikria Farooq,Its a good game,3
com.outofthebit.dots,A Google user,I love it,5
com.outofthebit.dots,Jackie Mullins,Great game ........ I love it when I was a child we would play this with my family ....,5
com.outofthebit.dots,Miss M,I love it .AMAZI G game♥,5
com.outofthebit.dots,Muhammad Haadi,Remove the ad down. It's annoying,3
com.outofthebit.dots,A Google user,Mind fresh,5
com.outofthebit.dots,Jessika Elliott,Trash. Glitchy so you don't win,1
com.outofthebit.dots,A Google user,I hate the game it is stupid,1
com.outofthebit.dots,A Google user,It is a very fun game,5
com.outofthebit.dots,Sayeeda Alom,Excellent and easy to use,5
com.outofthebit.dots,Anas Shaikhany,Great game,5
com.outofthebit.dots,A Google user,Thank u,5
com.outofthebit.dots,A Google user,"Excelent game! There are people who don't like it because they lose. They don't know that when someone close a box, the person has to play again and if the person closes another box in that another turn, the person can play again and again until the person doesn't close another box. This rule is unknown for some people.",5
com.outofthebit.dots,Emily Collyer,Nice game and you can play it almost anywhere,5
com.outofthebit.dots,Dalip Singh,Lovely game,5
com.outofthebit.dots,Rikthika Suri,It is a superb game,5
com.outofthebit.dots,Bhavana Krishna,How do u add another person here?,3
com.outofthebit.dots,TALIB MOTIWALA,This is a wonderful game,5
com.outofthebit.dots,Pavani Sindiri,It is awesome,5
com.outofthebit.dots,A Google user,Once I used to play this in paper 📄.... And now I am playing it in my phone.... Hats off to the innovative ideas....,5
com.outofthebit.dots,Misty Maken,Challenging!!!,5
com.outofthebit.dots,A Google user,Suppppp,5
com.outofthebit.dots,Niyah Spotts,It's a butt,1
com.outofthebit.dots,Hema Patel,Loved it,5
com.outofthebit.dots,A Google user,BEST GAME,5
com.outofthebit.dots,A Google user,Wow,5
com.outofthebit.dots,A Google user,I like this game very very nuch🤗🤗🤗,5
com.outofthebit.dots,THE INSANE,Worst game of the world,1
com.outofthebit.dots,Kylien Clark,This game is so much fun and its entertaining for me I love it 💝💖💘,5
com.outofthebit.dots,Karthikeyan M,Amazing game,4
com.outofthebit.dots,A Google user,Beautiful,5
com.outofthebit.dots,World Entertainment,cool😊😊😊,5
com.outofthebit.dots,Amelia xx Taatiti,Amazing Game!,5
com.outofthebit.dots,Meher Kiran,It is a mind game,5
com.outofthebit.dots,Sheikh Basim Afzal,Classic game...,4
com.outofthebit.dots,Syed Khawar Ali Shah,Very nice game. Excellent visual graphics and theme.  Game designer👍👍,5
com.outofthebit.dots,DEEPA KP,▄︻̷̿┻̿═━一,5
com.outofthebit.dots,A Google user,I think this game is very unfair because when it is the computers go and it gets a box it gets a number of boxes and then it doesn't have another go like it is ment to. Also a number of times the computers turn had 5 times,1
com.outofthebit.dots,A Google user,I make a 2 player game DOTS and BOX'S !,5
com.outofthebit.dots,Naeemaali Ali,Good game,5
com.outofthebit.dots,Elizabeth Joseph,Small good game awesome,5
com.outofthebit.dots,Jennifer McBride,"the computer is taking extra turns, its cheating, it needs to play fair",1
com.outofthebit.dots,Ijaz Chaudhary,I think that this game is good but sometimes the controls are bit not working,5
com.outofthebit.dots,Ashokbhai Patel,Best game,5
com.outofthebit.dots,Gaming Sardar ji,Sja,2
com.outofthebit.dots,Ahmed Masum,I never found anyone in online mode...😡,1
com.outofthebit.dots,Dawood Tahir,👍👍👍👍👍👍👌👌👌👌👌 Good,5
com.outofthebit.dots,Satish Talekar,"Its an awesome app for time pass,which attracts you to play more!",5
com.outofthebit.dots,A Google user,its awsome,5
com.outofthebit.dots,Arjun Bhardwaj,Very good,4
com.outofthebit.dots,Sarah Razo,Bad,1
com.outofthebit.dots,A Google user,This game is fun but can be frustrating sometimes best 2 player game playing against each other and fun with friends and family.,5
com.outofthebit.dots,Shahera Begum,Just lags too much if your on Android or computer laptop don't install. You will regret it.,1
com.outofthebit.dots,Bones,The game is awsome i love it 😇,5
com.outofthebit.dots,Jinta Jose,"The computer takes double stroke at times, and at times does not select all the boxes it is supposed to due to which we are given the lesser boxes to mark and it selects the major number of boxes! Play fair it you call it the hard level!!",1
com.outofthebit.dots,DR Madhavi,I got  29 score,5
com.outofthebit.dots,EliamDoesStuff,This game is'int a game its a how much times do you crash game when i first went in the app i crash 14 times in a row i hate this dots and boxes game,1
com.outofthebit.dots,Venissa Fernandes,I hate this game,5
com.outofthebit.dots,A Google user,Nice,5
com.outofthebit.dots,A Google user,Good can do better,5
com.outofthebit.dots,ronnie carlisle,Your app doesn't work,1
com.outofthebit.dots,AASHayein,Too wrost game,1
com.outofthebit.dots,Kian Shahmehr,I hate this game every time I go to play it it says on he game has stopped,1
com.outofthebit.dots,Bin Ters,Not worth it just crashes,1
com.outofthebit.dots,Mae VanWest,The stupid game keeps crashing when I win games. Not worth it.,1
com.outofthebit.dots,Jessica Pringle,Fantastic,5
com.outofthebit.dots,David Bulson,Can't load the game so I had to uninstall it and get a different game,2
com.outofthebit.dots,Abhishek Agarwal,Hated it,1
com.outofthebit.dots,Aran Garth,Make it work for start,1
com.outofthebit.dots,elias Francis,This is awsonme,5
com.outofthebit.dots,A Google user,I didn't understand it,5
com.outofthebit.dots,Jannah Ghazali,I hate it 😈,1
com.outofthebit.dots,A Google user,Very good,5
com.outofthebit.dots,lea c,Kept crashing,1
com.outofthebit.dots,Sufiyaan R,It keeps crashing I can't even see the game,1
com.outofthebit.dots,Raymond Esquibel,Didn't even want to start up.,2
com.outofthebit.dots,Saad dark fans27,Good game game,3
com.outofthebit.dots,Ninja2020X,Good,5
com.outofthebit.dots,Priyanka Malik,Mast and faboulous 😍👀,4
com.outofthebit.dots,A Google user,It keeps on crashing!,1
com.outofthebit.dots,A Google user,Yesssssssssssssssssssssssssss,5
com.outofthebit.dots,Narender Tayal,Wrost game I ever play whenever  I play it shows dots and boxes has stopped,1
com.outofthebit.dots,Melna Hadinata,It always say it has stopped,1
com.outofthebit.dots,Vanessa Dawson,I have uninstalled this game because every time I go in to it a message comes up saying Dots and Boxes have stopped. Given up with it which is rather disappointing.,2
com.outofthebit.dots,A Google user,But its  not working for my phone,5
com.outofthebit.dots,yourlocaltee,Cool game the best 2 player game ever,5
com.outofthebit.dots,A. A,Cannot play online ..,1
com.outofthebit.dots,James Edwards,It's epic,1
com.outofthebit.dots,Lindsey's videos Czworka,This game is old school lol..used to play it on road trips..still fun today! ☺😊,4
com.outofthebit.dots,A Google user,Boo,1
com.outofthebit.dots,Taylor Fouse,I don't care peps,5
com.outofthebit.dots,Joseph Carriker,This game cheats.,3
com.outofthebit.dots,A Google user,It's a great game but it my be a bit annoying,4
com.outofthebit.dots,Hanifa Ahmad,Khan,5
com.outofthebit.dots,Jasmine Koger,That it's a very interesting for kids all ages,5
com.outofthebit.dots,Abhishek Saini,Crashes on open on Nexus 6p Android 7.1.2 stock,1
com.outofthebit.dots,William Lemon,Great game  but can't even play now sense last update.,1
com.outofthebit.dots,Ejaz Ladee,Well minded game,5
com.outofthebit.dots,Will Trotter,The game would not open no matter what I tried and none of my other games do that,1
com.outofthebit.dots,Michael Simpson,"Was good, but when I faced the not on hard, game froze right be for I got to win.",2
com.outofthebit.dots,Amal Verma,Automatically shut down after installing updates,1
com.outofthebit.dots,Steve Antzes,Unfortunately you can't play since the last update,1
com.outofthebit.dots,Abigail Felix,Fun And Easy,5
com.outofthebit.dots,A Google user,I like to play this game .My cousin also have this game,5
com.outofthebit.dots,Adam McVeigh,It needs a confirm to place the line her setting as it keeps moving the line I'm placing at the last minute. Unplayable.,1
com.outofthebit.dots,A Google user,I like it,5
com.outofthebit.dots,Anju Savanna,It is very nice  little l love  it,4
com.outofthebit.dots,Muhannad Asfoor,Perfect,5
com.outofthebit.dots,A Google user,Connection problems with online games,3
com.outofthebit.dots,Gyan Ranjan Pruthal,I like the themes and color choices. Pretty eye pleasing. Also the UI is sleek. But the controls are a little hard to master. Many a time it connected the wrong dots. Something to look forward to in the next update.,4
com.outofthebit.dots,Pavla Stupkova,It is a vry good app,5
com.outofthebit.dots,nole 1,Its terriblw,1
com.outofthebit.dots,filomena conde,Its so good to :-) :-) :-) :-) :-),5
